pair_id	trait_1	trait_2	baseline_rg	baseline_se	baseline_p	baseline_fdr	joint_rg	joint_se	joint_p	residual_fdr	signed_difference	difference_se	difference_p	difference_fdr	baseline_abs_rg	joint_abs_rg	absolute_attenuation	proportional_attenuation	residual_ci_lower	residual_ci_upper	original_frozen_class	original_near_null_flag	change_class	sign_reversal_flag	significant_reversal_flag	residual_state	residual_significant	near_null_classified	equivalent_005	equivalent_010
allergic_rhinitis_psoriasis	allergic_rhinitis	psoriasis	0.105071045088918	0.063386673221317705	0.097394101589821994	0.13925451234217939	0.1036693398977564	0.066173912794912401	0.11720366514685319	0.19586490106922019	0.0014017051911615001	0.0087992471986831008	0.87343385369236293	0.9183356403244316	0.105071045088918	0.1036693398977564	0.0014017051911615001		-0.026031529180271906	0.2333702089757847	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
allergic_rhinitis_RA	allergic_rhinitis	RA	0.19443546059770181	0.0480443989228687	5.1879264263521394e-05	0.00012984464103760001	0.2153575239565392	0.052844938457216301	4.5960497186745537e-05	0.00021111245010910001	-0.020922063358837301	0.01342330772317	0.11908233327080781	0.21206859093581601	0.19443546059770181	0.2153575239565392	-0.020922063358837301	-0.1076041545843653	0.11178144458039525	0.31893360333268317	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_raynauds	allergic_rhinitis	raynauds	-0.035906824726033203	0.085290904992962796	0.67376061496371897	0.73920314710147528	-0.046834252389089101	0.089714086166363297	0.60164317240154652	0.69765902166021609	0.010927427663055799	0.019328989389484599	0.57184334277439297	0.68584869016017558	0.035906824726033203	0.046834252389089101	-0.010927427663055799		-0.22267386127516114	0.12900535649698297	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
allergic_rhinitis_retinal_detach	allergic_rhinitis	retinal_detach	-0.037365359078594902	0.062566720088395297	0.55036837668513972	0.62417455680879919	-0.0439329453196773	0.065786938480250301	0.50425711508107307	0.61245304544304335	0.0065675862410824	0.0092373802838483007	0.47709705837765398	0.60736997442032292	0.037365359078594902	0.0439329453196773	-0.0065675862410824		-0.17287534474096788	0.085009454101613299	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
allergic_rhinitis_schizo	allergic_rhinitis	schizo	0.055440134575342997	0.031536002093291597	0.078748356970772496	0.1148413539157099	0.085015875468367905	0.034598716570574499	0.0140025731545652	0.033490273617992797	-0.0295757408930249	0.0108761912502156	0.0065418170401941996	0.018536391499296201	0.055440134575342997	0.085015875468367905	-0.0295757408930249		0.017202390990041894	0.15282935994669392	UNSTABLE	False	ENHANCED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_scoliosis	allergic_rhinitis	scoliosis	0.077130912454739797	0.070021784242951093	0.27066719529954819	0.34439732735247169	0.071120094999652994	0.071075463760780194	0.31700671631735461	0.4291882455723931	0.0060108174550867997	0.010607173422371999	0.57093517200627208	0.68572929068902178	0.077130912454739797	0.071120094999652994	0.0060108174550867997		-0.068187813971476191	0.21042800397078218	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
allergic_rhinitis_sinusitis	allergic_rhinitis	sinusitis	0.56139563418788507	0.0730950971534335	1.586595226599502e-14	1.0083603933758985e-13	0.57872933953151873	0.076530501446580607	3.966916072456155e-14	5.7647873918441797e-13	-0.017333705343633599	0.011909911805922799	0.14555809873839409	0.24894141456635199	0.56139563418788507	0.57872933953151873	-0.017333705343633599	-0.030876095730079101	0.4287295566962207	0.72872912236681675	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_sleep_apnoea	allergic_rhinitis	sleep_apnoea	0.19140659583764319	0.039078101408106601	9.6791132447475739e-07	3.0407833645003436e-06	0.20960446756748449	0.044478316259388799	2.4468521947367504e-06	1.414052954400192e-05	-0.018197871729841299	0.016956489604298901	0.2831769705010761	0.41199928085197551	0.19140659583764319	0.20960446756748449	-0.018197871729841299	-0.095074423377119605	0.12242696769908244	0.29678196743588653	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_spondylolisthesis	allergic_rhinitis	spondylolisthesis	0.28554625949242868	0.085116145154066597	0.00079427052221269997	0.0016698496173423001	0.29618544387544482	0.091312985287904005	0.0011801737079286999	0.0039089655266455001	-0.010639184383016099	0.015261041733929901	0.48571101153404511	0.61455797538803569	0.28554625949242868	0.29618544387544482	-0.010639184383016099	-0.0372590570856286	0.11721199271115298	0.47515889503973663	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_spondylosis	allergic_rhinitis	spondylosis	0.36262663111229038	0.0497613362091818	3.161883566134757e-13	1.8531322315671863e-12	0.4077897059807562	0.060583294736462803	1.6843312933921468e-11	1.8939200289952424e-10	-0.045163074868465797	0.0184373971650428	0.014304026425542401	0.036270924150482699	0.36262663111229038	0.4077897059807562	-0.045163074868465797	-0.12454428603309251	0.28904644829728909	0.52653296366422331	ATTENUATED	False	ENHANCED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_stroke_all	allergic_rhinitis	stroke_all	0.1475077786807332	0.056063681807610503	0.0085115129243086996	0.0154050324959265	0.16860476826549209	0.063256732598371099	0.007689581003541	0.0197199265157889	-0.021096989584758901	0.015444929098650501	0.17195488754762109	0.2823451843519586	0.1475077786807332	0.16860476826549209	-0.021096989584758901	-0.1430228952902978	0.044621572372684742	0.29258796415829946	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_tendon	allergic_rhinitis	tendon	0.3792264589135394	0.051987434478064698	2.9959392072905782e-13	1.7641964289376982e-12	0.40836021200658168	0.0602132618638581	1.1860704512863535e-11	1.3582419684085664e-10	-0.029133753093042201	0.016495805022449499	0.077373868908168594	0.15199167776617231	0.3792264589135394	0.40836021200658168	-0.029133753093042201	-0.076824157197545401	0.29034221875341981	0.52637820525974355	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_thromboembolic	allergic_rhinitis	thromboembolic	0.18611216462769131	0.047523346853422098	8.9945950312061919e-05	0.0002174277106278	0.19685103285096131	0.052092553873526702	0.00015754110627010001	0.0006503150316964	-0.010738868223269899	0.014143988371055301	0.4477011161674363	0.58005071620233528	0.18611216462769131	0.19685103285096131	-0.010738868223269899	-0.057701054870607803	0.094749627258848973	0.29895243844307362	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_TIA	allergic_rhinitis	TIA	0.12260488513577331	0.059835254744438703	0.040458114241670499	0.063672206390469499	0.13638466427781001	0.064359458756273094	0.034081314073108701	0.071289617400399893	-0.0137797791420366	0.0123370739549916	0.26401971136818059	0.39250479612246097	0.12260488513577331	0.13638466427781001	-0.0137797791420366	-0.11239176258578019	0.010240125115514753	0.26252920344010527	PERSISTENT	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
allergic_rhinitis_tinnitus	allergic_rhinitis	tinnitus	0.18945473727607959	0.063796358865309294	0.0029811061946633998	0.0057605356871995002	0.18111568919334919	0.065609165938324499	0.0057708685379972997	0.015420008942928399	0.0083390480827303	0.011957364224912601	0.48555342911571953	0.61455797538803569	0.18945473727607959	0.18111568919334919	0.0083390480827303	0.044016044162455699	0.052521723954233185	0.30970965443246523	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_ulc_colitis	allergic_rhinitis	ulc_colitis	0.14056860021239601	0.051487896035211797	0.006330953913069	0.0116364056760181	0.14492993400732421	0.052166959294374697	0.0054661969392617001	0.0147620315998987	-0.0043613337949281001	0.0054681744135886001	0.42511136856946552	0.55741458894235407	0.14056860021239601	0.14492993400732421	-0.0043613337949281001	-0.0310263728054362	0.042682693790349807	0.24717717422429861	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_ulcer_peptic	allergic_rhinitis	ulcer_peptic	0.15997165108918729	0.063435278691874902	0.0116753112498498	0.0205475555636522	0.1896576342634704	0.076190651066843806	0.0128012649013721	0.0308247512402227	-0.029685983174283	0.021842537610733102	0.174117944564711	0.28484732866577162	0.15997165108918729	0.1896576342634704	-0.029685983174283	-0.1855702743089935	0.040323958172456542	0.33899131035448427	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_urine_incont	allergic_rhinitis	urine_incont	0.1642283829636777	0.045240616850437301	0.00028330125365659997	0.00063710734419620001	0.17304351350034619	0.0492279456711254	0.0004395090198344	0.0016252677295960001	-0.0088151305366683998	0.0123462886846994	0.47523316878358851	0.60592838605808996	0.1642283829636777	0.17304351350034619	-0.0088151305366683998	-0.053676047815791099	0.076556739984940406	0.26953028701575199	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
allergic_rhinitis_urolithiasis	allergic_rhinitis	urolithiasis	0.087311737404808396	0.050199802533362897	0.081984736021207594	0.1190023767597551	0.081074124710434403	0.051016712711032502	0.1120224803993755	0.18847384143022899	0.0062376126943739004	0.0070051764324560997	0.37323554205294318	0.50765753804135949	0.087311737404808396	0.081074124710434403	0.0062376126943739004		-0.018918632203189303	0.1810668816240581	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
allergic_rhinitis_valve_nonrheumatic	allergic_rhinitis	valve_nonrheumatic	0.095674162073884003	0.0542996579239753	0.078075007948040495	0.11399318140474771	0.098120903523180203	0.0578344551516463	0.089775689298390401	0.15876284432430041	-0.0024467414492962002	0.0128988105929642	0.84955411890285981	0.9029691982350756	0.095674162073884003	0.098120903523180203	-0.0024467414492962002		-0.015234628574046546	0.21147643562040697	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
anxiety_asthma	anxiety	asthma	0.29997868339315897	0.031069392158920298	4.67615336303319e-22	5.0304074056872195e-21	0.27744643988645967	0.034436820155881197	7.8394528406461569e-16	1.3162865073652499e-14	0.022532243506699301	0.0098999355794737003	0.0228460692986968	0.0550120951620751	0.29997868339315897	0.27744643988645967	0.022532243506699301	0.075112815523522003	0.20995027238093253	0.34494260739198679	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_b12_def	anxiety	b12_def	0.22799685070439391	0.0616766716013269	0.0002184662322551	0.00049989740990230005	0.2062341308455708	0.072448659221003506	0.0044185442833159002	0.0122682486525587	0.021762719858823099	0.023553487652921801	0.3555018498857071	0.49054705002370658	0.22799685070439391	0.2062341308455708	0.021762719858823099	0.095451844144282705	0.064234758772403922	0.34823350291873767	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_BPH	anxiety	BPH	0.17981886564113941	0.030893811129798401	5.8655505278813054e-09	2.2810474275093963e-08	0.19436776088342331	0.032157365550937698	1.5008911810132372e-09	1.3273005639921335e-08	-0.0145488952422838	0.0103450872113733	0.1596178716618864	0.26674540086065091	0.17981886564113941	0.19436776088342331	-0.0145488952422838	-0.080908614290331193	0.13133932440358542	0.25739619736326119	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_bursitis	anxiety	bursitis	0.22826294360459271	0.061502364757834001	0.00020607548444050001	0.00047416442484690002	0.16440887846457811	0.071375536040805695	0.0212544035482135	0.048323140729469999	0.063854065140014599	0.0215521772276351	0.0030488791826610998	0.0093768128328129002	0.22826294360459271	0.16440887846457811	0.063854065140014599	0.27973907692448519	0.024512827824598959	0.30430492910455725	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_carpal_tunnel	anxiety	carpal_tunnel	0.1309960088272312	0.0290600021435822	6.5510380176574024e-06	1.8499238038498459e-05	0.1065747034242506	0.035000325463628502	0.0023270877305688002	0.0070179769544461996	0.0244213054029805	0.013556599034360999	0.071634652508582197	0.14252370815358439	0.1309960088272312	0.1065747034242506	0.0244213054029805	0.18642785854025129	0.037974065515538738	0.17517534133296248	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_cataract	anxiety	cataract	0.16466970478880391	0.0299209089488345	3.7232577396267424e-08	1.3389718499236546e-07	0.1397015979409475	0.033047225041093198	2.364784254513057e-05	0.0001165970014377	0.0249681068478564	0.0088462783437535993	0.0047659453486082002	0.0139333814015193	0.16466970478880391	0.1397015979409475	0.0249681068478564	0.1516253817293178	0.074929036860404835	0.20447415902149016	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_cholelithiasis	anxiety	cholelithiasis	0.14528184419284509	0.028229467316629099	2.6544704046252345e-07	8.7717539301778032e-07	0.14958798879815799	0.036635278224520701	4.4425917861340849e-05	0.00020520149792830001	-0.0043061446053128003	0.015840008378689301	0.78573549738792392	0.85488297329640583	0.14528184419284509	0.14958798879815799	-0.0043061446053128003	-0.029639936285479101	0.077782843478097413	0.22139313411821857	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_CKD	anxiety	CKD	0.020858272685558999	0.0358033558900153	0.56017694475023372	0.63360933441253109	0.021125218396799001	0.039938496557703998	0.59684446675343439	0.69371304952398716	-0.00026694571124006791	0.014597495845585701	0.98540982692875156	0.98959886199266323	0.020858272685558999	0.021125218396799001	-0.00026694571123999999		-0.057154234856300834	0.099404671649898829	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
anxiety_COPD	anxiety	COPD	0.36569376911285612	0.027952177425176999	4.1274517166323528e-39	1.0055605407677841e-37	0.28571303057324998	0.0389341055319374	2.1620419536386651e-13	3.001493997090548e-12	0.079980738539606105	0.021815730706181102	0.00024618553461459999	0.0010145456940588	0.36569376911285612	0.28571303057324998	0.079980738539606105	0.21870960157082539	0.20940218373065267	0.36202387741584729	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_coronary_heart	anxiety	coronary_heart	0.1873963041304999	0.024985873435637601	6.3773940226846924e-14	3.8938142865777542e-13	0.16484108022558219	0.029465809788109702	2.2149196460546493e-08	1.7040480868253265e-07	0.022555223904917699	0.016612963273980701	0.17456264834782409	0.28501194556132919	0.1873963041304999	0.16484108022558219	0.022555223904917699	0.120361092549673	0.10708809304088718	0.22259406741027721	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_deaf	anxiety	deaf	0.17522286756347499	0.0276728973880929	2.421122892655782e-10	1.101921316529234e-09	0.1542895063757988	0.029133476831594	1.1839768296764701e-07	8.0607737582082965e-07	0.020933361187676199	0.0099083937264533	0.034627337028809997	0.078583500015153296	0.17522286756347499	0.1542895063757988	0.020933361187676199	0.11946706202655361	0.097187891785874558	0.21139112096572304	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_depression	anxiety	depression	0.83689800030269212	0.022140020442545202	0	0	0.8299749837395225	0.024980741276224901	4.7530553661153699e-242	3.9371141949322315e-239	0.0069230165631696001	0.0047117566028007001	0.1417495617985759	0.24377000766052681	0.83689800030269212	0.8299749837395225	0.0069230165631696001	0.0082722345622352998	0.78101273083812173	0.87893723664092327	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_diabetes_type_2	anxiety	diabetes_type_2	0.1037030640522021	0.025624886515897199	5.1885605050470984e-05	0.00012984464103760001	0.1130265437541874	0.047331835598708502	0.016942172384612798	0.039868653764927098	-0.0093234797019853006	0.040703161120620002	0.81882202232334111	0.88123548093265602	0.1037030640522021	0.1130265437541874	-0.0093234797019853006	-0.089905537384045803	0.020256145980718732	0.20579694152765607	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_diverticuli	anxiety	diverticuli	0.29183731648800582	0.0258700350285062	1.6306631215040755e-29	2.648495331331782e-28	0.2767645432788608	0.027957145473827001	4.1794538693989914e-23	1.1937865362593669e-21	0.015072773209144999	0.0074626852739988004	0.043409122463031302	0.094957455387880904	0.29183731648800582	0.2767645432788608	0.015072773209144999	0.051647861180098502	0.22196853815015988	0.33156054840756172	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_ED	anxiety	ED	0.30804793480385728	0.063467774695549498	1.2123299577128593e-06	3.751730940120119e-06	0.27550456256841721	0.073916112720806101	0.00019357282279920001	0.00078641675041800005	0.032543372235440002	0.0234022266210397	0.16434369800249221	0.27317330403758738	0.30804793480385728	0.27550456256841721	0.032543372235440002	0.1056438578501146	0.13062898163563724	0.42038014350119718	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_enthesopathy_lower	anxiety	enthesopathy_lower	0.36127444305067608	0.053770580975402903	1.8321167439230032e-11	9.1605837196150155e-11	0.34741524997341511	0.065422253344024198	1.0941319047648618e-07	7.4901316345473328e-07	0.0138591930772609	0.0203255620516705	0.4953273144089273	0.6210334895591243	0.36127444305067608	0.34741524997341511	0.0138591930772609	0.038361952648050597	0.21918763341912767	0.47564286652770255	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_enthesopathy_shoulder	anxiety	enthesopathy_shoulder	0.33980004893380999	0.030769337010652799	2.3576658204659336e-28	3.5293973276252074e-27	0.30541161691251351	0.036453167834913397	5.3747196129227365e-17	9.8207192927301483e-16	0.034388432021296399	0.012891164812710401	0.0076395842746432999	0.021343238639720999	0.33980004893380999	0.30541161691251351	0.034388432021296399	0.1012019631227159	0.23396340795608325	0.37685982586894373	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_enthesopathy_upper	anxiety	enthesopathy_upper	0.30806634541685812	0.038177199980439898	7.0655865720228077e-16	4.8236216020540319e-15	0.26477666333821881	0.046019768065887402	8.7392780313988883e-09	7.0055180348471742e-08	0.043289682078639202	0.015718453925565801	0.0058859639139685997	0.0168122072715082	0.30806634541685812	0.26477666333821881	0.043289682078639202	0.14052064668103259	0.17457791792907951	0.35497540874735811	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_essential_tremor	anxiety	essential_tremor	0.093737979994927501	0.063513564874498593	0.13997788554374119	0.19281876140587409	0.1090228914037218	0.069135219343946397	0.1148066733534386	0.19224702377580519	-0.0152849114087943	0.019096529388921799	0.42347758616761461	0.55650015950635767	0.093737979994927501	0.1090228914037218	-0.0152849114087943		-0.026482138510413131	0.24452792131785672	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
anxiety_female_genital_prolapse	anxiety	female_genital_prolapse	0.1690949985819323	0.032224740630258999	1.5428944708039398e-07	5.2235596184574798e-07	0.1552208518845222	0.034236847526850599	5.7949261141999792e-06	3.1305198682145537e-05	0.01387414669741	0.0093325463161890998	0.13710963296473491	0.23726841080596539	0.1690949985819323	0.1552208518845222	0.01387414669741	0.082049420821205199	0.088116630731895032	0.22232507303714938	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_fibromatosis	anxiety	fibromatosis	0.076248124085568594	0.033309266255099799	0.022073747393046399	0.036789578988410697	0.043710594044499999	0.0358946687625704	0.223320460465636	0.32832894103417187	0.032537530041068602	0.0110806080370443	0.0033200406527064	0.010085942569652199	0.076248124085568594	0.043710594044499999	0.032537530041068602	0.42673220398909378	-0.02664295673013798	0.11406414481913799	NEAR_NULL_EQUIVALENT	True	ATTENUATED	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
anxiety_fibromyalgia	anxiety	fibromyalgia	0.61559677763974352	0.0558113559687516	2.74000324800029e-28	4.0771904618447431e-27	0.62302371156547887	0.066151107796640102	4.5893001829436751e-21	1.1637154035321461e-19	-0.0074269339257353002	0.019090012467332499	0.69724053226341698	0.78471137802291269	0.61559677763974352	0.62302371156547887	-0.0074269339257353002	-0.0120646081907882	0.49336754028406427	0.75267988284689347	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_gastritis_duodenitis	anxiety	gastritis_duodenitis	0.55937816807717922	0.031998892178769799	1.9935576781982428e-68	1.0769545283310073e-66	0.55491449816842142	0.036825668969943402	2.6023144929553985e-51	2.8805909722776648e-49	0.0044636699087577001	0.01134361388748	0.69395296824315378	0.78319361056420556	0.55937816807717922	0.55491449816842142	0.0044636699087577001	0.0079796998944404	0.48273618698733234	0.6270928093495105	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_glaucoma	anxiety	glaucoma	0.097403690246871705	0.028432059452468302	0.00061290101547810004	0.0013073468012559999	0.102030783594588	0.030272554293523799	0.00075057643949470005	0.0026013702261427	-0.0046270933477162001	0.0084574460176046994	0.58430803151538524	0.6958108103274222	0.097403690246871705	0.102030783594588	-0.0046270933477162001	-0.047504292044673102	0.04269657717928136	0.16136499000989465	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_GORD	anxiety	GORD	0.49349936006292799	0.024430169047034801	9.7093585258133209e-91	8.9362059024615175e-89	0.48872699116606022	0.0282789993183345	6.3913405433724547e-67	1.2217293269446578e-64	0.0047723688968676998	0.0096748772907977992	0.6218187430822828	0.72545520026266319	0.49349936006292799	0.48872699116606022	0.0047723688968676998	0.0096704662317277004	0.43330015250212461	0.54415382982999583	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_gout	anxiety	gout	0.024168171009960899	0.025274342686096799	0.33895432166205208	0.4180156274591561	0.022377984800446799	0.031799655613760497	0.48160851124276599	0.59101093848803632	0.0017901862095139999	0.016407097346371101	0.91311486545445997	0.94231330591957363	0.024168171009960899	0.022377984800446799	0.0017901862095139999		-0.039949340202523775	0.084705309803417367	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
anxiety_HF	anxiety	HF	0.14467050850498039	0.037379003345303301	0.0001086710658811	0.00025991106709780001	0.13130118201361621	0.050872987198549401	0.0098525789541092004	0.024631447385273099	0.0133693264913641	0.024999351244189501	0.59279719667230313	0.70194488412388045	0.14467050850498039	0.13130118201361621	0.0133693264913641	0.092412245104564097	0.031590127104459381	0.23101223692277303	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_hypertension	anxiety	hypertension	0.21839418187754811	0.022551537803745698	3.5186459307454016e-22	3.8519097523798781e-21	0.31067182307113711	0.032061518248628199	3.3296447231530211e-22	8.9936599315600629e-21	-0.092277641193589	0.029447592088188999	0.0017266274957273	0.0056754885276221996	0.21839418187754811	0.31067182307113711	-0.092277641193589	-0.4225279281722274	0.24783124730382583	0.37351239883844839	MASKED_ENHANCED	False	ENHANCED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_hyperthyroid	anxiety	hyperthyroid	0.10952721535605429	0.045828382910183499	0.016850995425283601	0.028959006661016501	0.0841828696506014	0.051836774758701298	0.1043760249402821	0.17789740876310089	0.025344345705452902	0.0154617605880213	0.101179319526258	0.18596938537185739	0.10952721535605429	0.0841828696506014	0.025344345705452902	0.23139769985991859	-0.01741720887645315	0.18578294817765595	PERSISTENT	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
anxiety_hypothyroid	anxiety	hypothyroid	0.15918115605640751	0.025361849187895899	3.4649804149759457e-10	1.5403356585358183e-09	0.1541241446152754	0.028367897942874601	5.5399569419509787e-08	3.9559750002149945e-07	0.005057011441132	0.0089455462101037005	0.57186256982369565	0.68584869016017558	0.15918115605640751	0.1541241446152754	0.005057011441132	0.031768907617055302	0.098523064647241185	0.20972522458330961	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_IBS	anxiety	IBS	0.62226354401067252	0.034170775019716298	4.2680285526171568e-74	2.9461252647926759e-72	0.62069069379717356	0.036622364338519099	1.9774318710466437e-64	3.5099415711077923e-62	0.0015728502134989	0.0087475022090404003	0.85730515746347613	0.90782293400542657	0.62226354401067252	0.62069069379717356	0.0015728502134989	0.0025276271262196	0.54891085969367615	0.69247052790067098	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_IDA	anxiety	IDA	0.23701005296981331	0.045441866456447197	1.831480503964662e-07	6.1753447114683657e-07	0.2155779089419331	0.0559059008117547	0.00011521741030759999	0.00048610401462570002	0.021432144027880101	0.020445245167036299	0.2945140724941045	0.42405846310788009	0.23701005296981331	0.2155779089419331	0.021432144027880101	0.0904271517571867	0.1060023433508939	0.32515347453297228	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_insomnia	anxiety	insomnia	0.63797654811126236	0.068767158860370201	1.7375670916987177e-20	1.6232534672448548e-19	0.64296631314298414	0.089037522773848493	5.1494401342531836e-13	6.7349256492732416e-12	-0.0049897650317217001	0.026540668529152298	0.85087312609855248	0.90398448839457157	0.63797654811126236	0.64296631314298414	-0.0049897650317217001	-0.0078212358220597009	0.46845276850624107	0.8174798577797272	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
anxiety_intervert_disc	anxiety	intervert_disc	0.37552511718565118	0.0294290462393536	2.7294955031266841e-37	6.2803669678424162e-36	0.34366236645398829	0.033226339184954899	4.4988759260508565e-25	1.5527370383661639e-23	0.031862750731662802	0.010528750698543501	0.0024759823381584	0.0077883748231945002	0.37552511718565118	0.34366236645398829	0.031862750731662802	0.084848520840513197	0.27853874165147668	0.40878599125649989	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
